AÑO;MES;PAIS_ORIGEN;CCAA;PROVINCIA;INIDICE_PERCEPCION_TURISTICA_GLOBAL;INDICE_SATISFACCION_PRODUCTOS_TURISTICOS;INDICE_PERCEPCION_SEGURIDAD;INDICE_PERCEPCION_CLIMATICA
2020;5;Reino Unido;Comunitat Valenciana;Valencia/València;82.7;71.92;88.57;96.59
2020;5;Reino Unido;Illes Balears;Illes Balears;86.19;67.21;96.53;97.94
2020;5;Total;Andalucía;Almería;81.58;61.09;91.74;82.91
2020;5;Total;Andalucía;Cádiz;83.09;66.23;94.16;80.78
2020;5;Total;Andalucía;Córdoba;85.35;66.92;90.44;93.81
2020;5;Total;Andalucía;Granada;82.74;62.98;90.91;89.91
2020;5;Total;Andalucía;Huelva;85.27;66.82;94.63;87.34
2020;5;Total;Andalucía;Jaén;84.9;64.94;93.03;90.05
2020;5;Total;Andalucía;Málaga;82.78;67.46;94.05;77.3
2020;5;Total;Andalucía;Sevilla;86.64;70.45;92.74;90.72
2020;5;Total;Aragón;Huesca;84.77;72.45;93.33;80.13
2020;5;Total;Aragón;Teruel;74.48;84.04;75.85;46.04
2020;5;Total;Aragón;Zaragoza;85.36;65.97;94.28;89.13
2020;5;Total;Canarias;Las Palmas;86.83;70.05;95.86;88.21
2020;5;Total;Canarias;Santa Cruz de Tenerife;86.58;67.41;95.84;90.44
2020;5;Total;Cantabria;Cantabria;86.28;69.64;94.14;88.57
2020;5;Total;Castilla - La Mancha;Ciudad Real;77.38;76.19;90.78;58.79
2020;5;Total;Castilla - La Mancha;Guadalajara;77.81;63.65;77.92;83.55
2020;5;Total;Castilla y León;Segovia;88.56;76.2;91.12;93.46
2020;5;Total;Castilla y León;Soria;73.31;83.87;62.28;57.87
2020;5;Total;Cataluña;Barcelona;82.14;58.79;89.73;92.15
2020;5;Total;Cataluña;Girona;84.29;67.85;88.42;89.64
2020;5;Total;Cataluña;Lleida;81.67;62.16;89.41;84.78
2020;5;Total;Cataluña;Tarragona;86.71;69.77;94.69;89.79
2020;5;Total;Comunidad Foral de Navarra;Navarra;85.23;71.7;91.12;85.52
2020;5;Total;Comunidad de Madrid;Madrid;84.09;66.08;86;93.86
2020;5;Total;Comunitat Valenciana;Alicante/Alacant;84.42;66.89;96.27;81.87
2020;5;Total;Comunitat Valenciana;Castellón/Castelló;84.2;72.53;83.61;89.44
2020;5;Total;Comunitat Valenciana;Valencia/València;85.24;66.02;92.03;91.31
2020;5;Total;Extremadura;Badajoz;83.21;70.37;81.9;93.26
2020;5;Total;Extremadura;Cáceres;88.61;77.67;95.75;91.86
2020;5;Total;Galicia;A Coruña;85.67;67.37;92.85;90.4
2020;5;Total;Galicia;Lugo;85.61;62.92;96.87;90.68
2020;5;Total;Galicia;Ourense;86.53;63.92;97.47;92.46
2020;5;Total;Galicia;Pontevedra;86.85;70.63;93.24;90.77
2020;5;Total;Illes Balears;Illes Balears;86.16;67.79;94.92;89.39
2020;5;Total;La Rioja;La Rioja;83.72;66.64;90.12;86.78
2020;5;Total;País Vasco;Araba/Álava;81.58;63.75;92.9;90.18
2020;5;Total;País Vasco;Bizkaia;83.18;60.05;93.82;90.68
2020;5;Total;País Vasco;Gipuzkoa;78.88;66.02;95.2;62.04
2020;5;Total;Principado de Asturias;Asturias;85.1;66.7;94.68;86.76
2020;5;Total;Región de Murcia;Murcia;84.72;65.03;94.12;87.9
2020;6;Alemania;Cataluña;Barcelona;83.32;71.94;95.65;88.1
2020;6;Alemania;Comunidad de Madrid;Madrid;83.34;68.28;83.1;91.72
2020;6;España;Andalucía;Almería;76.96;56.64;77.89;92.77
2020;6;España;Andalucía;Cádiz;84.62;68.72;91.12;90.59
2020;6;España;Andalucía;Córdoba;85.16;59.99;91.87;98.39
2020;6;España;Andalucía;Granada;84.51;63.03;93.08;91.65
2020;6;España;Andalucía;Huelva;90.38;72.86;96.23;98.6
2020;6;España;Andalucía;Jaén;84.88;60.82;89.69;98.9
2020;6;España;Andalucía;Málaga;81.62;67.15;91.74;75.82
2020;6;España;Andalucía;Sevilla;85.46;67.07;89.02;94.55
2020;6;España;Aragón;Huesca;76.51;62.26;71.3;85.75
2020;6;España;Aragón;Zaragoza;81.42;66.24;98.91;72.37
2020;6;España;Canarias;Las Palmas;85.62;67.34;93.64;89.3
2020;6;España;Canarias;Santa Cruz de Tenerife;79.45;62.95;95.5;71.15
2020;6;España;Cantabria;Cantabria;73.55;65.62;92.48;48.24
2020;6;España;Cataluña;Barcelona;79.86;58.3;87.28;92.44
2020;6;España;Cataluña;Girona;76.28;62.7;85.75;87.57
2020;6;España;Cataluña;Lleida;76.88;59.65;87.95;91.41
2020;6;España;Cataluña;Tarragona;79.23;68.1;89.15;87.14
2020;6;España;Comunidad Foral de Navarra;Navarra;81.03;63.68;86.26;92.56
2020;6;España;Comunidad de Madrid;Madrid;83.49;68.56;79.6;96.15
2020;6;España;Comunitat Valenciana;Alicante/Alacant;83.53;64.58;93.83;89.44
2020;6;España;Comunitat Valenciana;Castellón/Castelló;74.25;60.91;91.5;57.96
2020;6;España;Comunitat Valenciana;Valencia/València;82.87;66.63;90.35;91.13
2020;6;España;Extremadura;Cáceres;85.74;70.73;84.2;97.06
2020;6;España;Galicia;A Coruña;77.81;55.07;82.93;92.58
2020;6;España;Galicia;Pontevedra;83.25;66.74;91.91;95.37
2020;6;España;Illes Balears;Illes Balears;77.89;52.36;92.62;85.67
2020;6;España;La Rioja;La Rioja;81.1;72.55;80.54;80.68
2020;6;España;País Vasco;Araba/Álava;85.14;70.28;86.76;92.11
2020;6;España;País Vasco;Bizkaia;80.83;66.3;86.6;98.1
2020;6;España;País Vasco;Gipuzkoa;74.44;70.86;84.36;51.48
2020;6;España;Principado de Asturias;Asturias;78.47;53.18;94.86;76.23
2020;6;España;Región de Murcia;Murcia;81.02;60.81;93.43;79.87
2020;6;Francia;Andalucía;Sevilla;82.46;63.06;92.57;88.94
2020;6;Francia;Cataluña;Barcelona;82.1;70.24;94.81;91.83
2020;6;Francia;Cataluña;Girona;81.17;69.63;87.84;87.11
2020;6;Francia;Comunidad de Madrid;Madrid;89.21;79.31;89.19;94.64
2020;6;Francia;Comunitat Valenciana;Valencia/València;87.41;80.19;92.7;89.41
2020;6;Francia;Illes Balears;Illes Balears;71.81;56.35;85.01;82.33
2020;6;Italia;Comunidad de Madrid;Madrid;88.4;71.64;93.62;95.28
2020;6;Italia;Comunitat Valenciana;Castellón/Castelló;89.38;77.26;93.34;95.17
2020;6;Reino Unido;Andalucía;Málaga;81.8;62.05;96.77;95.18
2020;6;Reino Unido;Andalucía;Sevilla;87.29;75;90.5;90.57
2020;6;Reino Unido;Canarias;Santa Cruz de Tenerife;82.22;63.17;94.48;95.16
2020;6;Reino Unido;Cataluña;Barcelona;80.81;65.84;92.07;93.34
2020;6;Reino Unido;Comunidad de Madrid;Madrid;85.79;66.7;90.73;97.7
2020;6;Reino Unido;Comunitat Valenciana;Alicante/Alacant;86.18;64.64;97.79;98.35
2020;6;Reino Unido;Comunitat Valenciana;Valencia/València;83.28;75.57;90.18;96.35
2020;6;Reino Unido;Illes Balears;Illes Balears;85.45;66.95;97.88;92.51
2020;6;Reino Unido;País Vasco;Bizkaia;83.19;71.48;86.89;90.23
2020;6;Reino Unido;Región de Murcia;Murcia;80.06;66.65;91.61;87.5
2020;6;Total;Andalucía;Almería;78.3;57.11;87.44;79.76
2020;6;Total;Andalucía;Cádiz;83.75;64.4;93.62;85.36
2020;6;Total;Andalucía;Córdoba;84.84;66.4;88.1;94.37
2020;6;Total;Andalucía;Granada;85.66;63.27;93.37;94.68
2020;6;Total;Andalucía;Huelva;85.72;66.06;93.96;90.84
2020;6;Total;Andalucía;Jaén;85.36;61.91;90.13;98.99
2020;6;Total;Andalucía;Málaga;86.41;68.76;95.24;88.86
2020;6;Total;Andalucía;Sevilla;86.76;69.98;92.91;91.57
2020;6;Total;Aragón;Huesca;76.44;70.25;62.91;85.96
2020;6;Total;Aragón;Teruel;69.47;72.31;34.89;89.22
2020;6;Total;Aragón;Zaragoza;83.41;65.41;94.76;81.61
2020;6;Total;Canarias;Las Palmas;85.61;69.41;96.46;83.39
2020;6;Total;Canarias;Santa Cruz de Tenerife;85.19;67.46;96.21;84.34
2020;6;Total;Cantabria;Cantabria;84.29;68.94;91.17;85.01
2020;6;Total;Castilla - La Mancha;Albacete;73.52;47.52;86.89;80.47
2020;6;Total;Castilla - La Mancha;Ciudad Real;74.31;57.35;87.66;63.24
2020;6;Total;Castilla - La Mancha;Cuenca;83.5;76.1;91.07;73.4
2020;6;Total;Castilla y León;Segovia;78.17;65.69;68.13;92.09
2020;6;Total;Cataluña;Barcelona;83.07;61.79;90.39;89.65
2020;6;Total;Cataluña;Girona;81.47;68.47;88.9;77.05
2020;6;Total;Cataluña;Lleida;79.36;61.57;88.54;77.31
2020;6;Total;Cataluña;Tarragona;84.7;67.14;94.39;84.98
2020;6;Total;Comunidad Foral de Navarra;Navarra;83.86;73.98;92.87;75.21
2020;6;Total;Comunidad de Madrid;Madrid;84.36;67.8;85.12;93.93
2020;6;Total;Comunitat Valenciana;Alicante/Alacant;85.43;68.92;96.12;83.66
2020;6;Total;Comunitat Valenciana;Castellón/Castelló;82.64;70.29;84.72;84.55
2020;6;Total;Comunitat Valenciana;Valencia/València;85.61;68.47;91.99;89.9
2020;6;Total;Extremadura;Badajoz;82.81;67.72;89.54;96.88
2020;6;Total;Extremadura;Cáceres;87.3;75.99;84.51;96.58
2020;6;Total;Galicia;A Coruña;81.51;65.11;84.87;86.05
2020;6;Total;Galicia;Lugo;83.71;65.9;93.84;83.17
2020;6;Total;Galicia;Ourense;87.13;71.96;98.89;83.49
2020;6;Total;Galicia;Pontevedra;85.53;69.53;93.58;86.37
2020;6;Total;Illes Balears;Illes Balears;85.83;68.27;95.74;86.52
2020;6;Total;La Rioja;La Rioja;83.01;68.42;93.53;77.71
2020;6;Total;País Vasco;Araba/Álava;85.77;64.35;95.11;95.95
2020;6;Total;País Vasco;Bizkaia;82.91;63.25;92.63;88.8
2020;6;Total;País Vasco;Gipuzkoa;77.7;64.47;94.8;59.68
2020;6;Total;Principado de Asturias;Asturias;84.05;67.4;96.67;79.3
2020;6;Total;Región de Murcia;Murcia;84.96;66.32;94.79;86.51
2020;7;Alemania;Andalucía;Málaga;74.27;72.15;71.06;78.45
2020;7;Alemania;Comunidad de Madrid;Madrid;82.06;59.95;86.01;93.09
2020;7;Alemania;Illes Balears;Illes Balears;81.92;62.15;95.26;98.66
2020;7;España;Andalucía;Almería;82.58;65.68;90.93;83.47
2020;7;España;Andalucía;Cádiz;85.75;67.17;92.76;95.33
2020;7;España;Andalucía;Córdoba;87.66;72.8;89.54;96.88
2020;7;España;Andalucía;Granada;83.41;63.88;91.42;91.96
2020;7;España;Andalucía;Huelva;87.91;71.8;90.13;97.33
2020;7;España;Andalucía;Jaén;86.04;62.69;98.05;91.28
2020;7;España;Andalucía;Málaga;82.43;67.06;92.41;78.34
2020;7;España;Andalucía;Sevilla;83.71;67.27;88.76;87.61
2020;7;España;Aragón;Huesca;83.62;71.64;93.16;79.62
2020;7;España;Aragón;Zaragoza;77.73;50.76;93.28;92.22
2020;7;España;Canarias;Las Palmas;85.66;66.88;95.86;87.36
2020;7;España;Canarias;Santa Cruz de Tenerife;78.78;59.1;91.87;79.37
2020;7;España;Cantabria;Cantabria;74.2;65.49;97.98;47.04
2020;7;España;Cataluña;Barcelona;81.68;57.1;91.76;95.2
2020;7;España;Cataluña;Girona;79.19;65.88;84.39;91.7
2020;7;España;Cataluña;Lleida;69.98;41.29;91.26;98.27
2020;7;España;Cataluña;Tarragona;79.81;64.88;82.97;94.58
2020;7;España;Comunidad Foral de Navarra;Navarra;82.54;62.71;95.58;98.36
2020;7;España;Comunidad de Madrid;Madrid;85.77;68.35;88.68;94.65
2020;7;España;Comunitat Valenciana;Alicante/Alacant;86.27;63.69;96.59;93.36
2020;7;España;Comunitat Valenciana;Castellón/Castelló;86.22;74.74;87.89;89.73
2020;7;España;Comunitat Valenciana;Valencia/València;83.49;68.11;91.26;88.19
2020;7;España;Extremadura;Cáceres;84.24;66.71;93.72;84.45
2020;7;España;Galicia;A Coruña;75.14;44.98;92.89;93.53
2020;7;España;Galicia;Pontevedra;83.59;67.77;94.18;93.5
2020;7;España;Illes Balears;Illes Balears;82.65;55.88;92.74;92.26
2020;7;España;La Rioja;La Rioja;86.17;71.63;94.41;85.44
2020;7;España;País Vasco;Bizkaia;82.18;69.18;84.77;93.65
2020;7;España;País Vasco;Gipuzkoa;80.84;71.69;92.79;65.97
2020;7;España;Principado de Asturias;Asturias;81.8;62.77;94.8;78.13
2020;7;España;Región de Murcia;Murcia;78.48;62.09;92.83;81.83
2020;7;Francia;Andalucía;Málaga;76.11;54.09;93.92;81.88
2020;7;Francia;Cataluña;Barcelona;65.41;26.88;88.5;90.27
2020;7;Francia;Cataluña;Girona;80.77;56.91;89.64;87.24
2020;7;Francia;Comunidad de Madrid;Madrid;85.53;69.52;92.08;88.21
2020;7;Francia;Galicia;Pontevedra;80.39;70.57;84.46;76.85
2020;7;Italia;Andalucía;Cádiz;79.24;59.3;87.28;81.06
2020;7;Italia;Andalucía;Granada;63.12;58.41;64.44;95.44
2020;7;Italia;Andalucía;Málaga;49.84;19.76;76.47;53.27
2020;7;Italia;Comunidad de Madrid;Madrid;89.42;76.51;91.66;95.87
2020;7;Reino Unido;Andalucía;Granada;83.59;60.67;96.47;94.83
2020;7;Reino Unido;Andalucía;Málaga;84.86;65.49;96.76;93.56
2020;7;Reino Unido;Canarias;Las Palmas;84.84;63.83;94.88;95.22
2020;7;Reino Unido;Canarias;Santa Cruz de Tenerife;87.11;71.93;96.45;94.74
2020;7;Reino Unido;Cataluña;Barcelona;80.14;61.89;94.42;97.25
2020;7;Reino Unido;Comunidad de Madrid;Madrid;84.03;61.73;93.1;96.58
2020;7;Reino Unido;Comunitat Valenciana;Alicante/Alacant;86.67;68.21;95.48;96.16
2020;7;Reino Unido;Comunitat Valenciana;Valencia/València;78.06;53.97;91.28;96.76
2020;7;Reino Unido;Galicia;Pontevedra;71.12;66.25;85.01;77.68
2020;7;Reino Unido;Illes Balears;Illes Balears;84.47;68.1;93.74;94.64
2020;7;Total;Andalucía;Almería;82.99;63.37;91.16;86.53
2020;7;Total;Andalucía;Cádiz;85.05;64.1;94.62;90.94
2020;7;Total;Andalucía;Córdoba;84.18;65.94;88.22;93.88
2020;7;Total;Andalucía;Granada;84.71;62.53;92.72;93.89
2020;7;Total;Andalucía;Huelva;86.27;65.26;93.96;94.01
2020;7;Total;Andalucía;Jaén;86.42;66.05;92.9;94.94
2020;7;Total;Andalucía;Málaga;86.15;68.18;94.27;89.66
2020;7;Total;Andalucía;Sevilla;86.62;70.84;93.44;89.34
2020;7;Total;Aragón;Huesca;81.16;71.99;85.31;78.92
2020;7;Total;Aragón;Teruel;80.65;82.97;60.66;90.23
2020;7;Total;Aragón;Zaragoza;80.17;55.28;91.91;93.17
2020;7;Total;Canarias;Las Palmas;85.64;69.57;96.35;83.44
2020;7;Total;Canarias;Santa Cruz de Tenerife;86;69.72;95.66;85.53
2020;7;Total;Cantabria;Cantabria;85.23;72.12;92.48;83.4
2020;7;Total;Castilla - La Mancha;Albacete;83.71;74.63;87.09;80.77
2020;7;Total;Castilla - La Mancha;Guadalajara;78.83;70.87;77.32;77.48
2020;7;Total;Castilla y León;León;87.37;77.71;91.17;86.84
2020;7;Total;Castilla y León;Segovia;89.13;84.49;94.05;82.27
2020;7;Total;Castilla y León;Soria;78.86;82.5;76.36;64.79
2020;7;Total;Cataluña;Barcelona;84.07;60.22;91.93;93.71
2020;7;Total;Cataluña;Girona;84.69;69.26;89.69;88.02
2020;7;Total;Cataluña;Lleida;79.4;55.34;90.42;95.39
2020;7;Total;Cataluña;Tarragona;87.24;68.9;93.39;94.21
2020;7;Total;Comunidad Foral de Navarra;Navarra;84.61;69.63;92.69;83.66
2020;7;Total;Comunidad de Madrid;Madrid;85.47;66.19;90.39;93.99
2020;7;Total;Comunitat Valenciana;Alicante/Alacant;86.23;69.01;96.34;86.48
2020;7;Total;Comunitat Valenciana;Castellón/Castelló;86.03;69.78;90.14;92.21
2020;7;Total;Comunitat Valenciana;Valencia/València;85.45;67.99;93.54;87.96
2020;7;Total;Extremadura;Badajoz;74.4;49.54;82.29;96.7
2020;7;Total;Extremadura;Cáceres;85.1;70.92;89;92.72
2020;7;Total;Galicia;A Coruña;84.33;65.54;93.15;87.45
2020;7;Total;Galicia;Lugo;88.48;71.1;92.99;97.02
2020;7;Total;Galicia;Ourense;80.36;48.18;97.45;86.7
2020;7;Total;Galicia;Pontevedra;87.45;69.23;94.42;93.44
2020;7;Total;Illes Balears;Illes Balears;87.15;69.89;95.72;89.87
2020;7;Total;La Rioja;La Rioja;84.02;68.86;93.61;81.11
2020;7;Total;País Vasco;Araba/Álava;82.34;47.41;96.46;99.25
2020;7;Total;País Vasco;Bizkaia;84.62;65.25;92.24;89.48
2020;7;Total;País Vasco;Gipuzkoa;81.44;69.35;96.26;67.01
2020;7;Total;Principado de Asturias;Asturias;85.43;68.73;95.71;84.4
2020;7;Total;Región de Murcia;Murcia;85.17;68.02;94.07;86.19
2020;8;Alemania;Andalucía;Málaga;72.49;74.44;83.54;50.98
2020;8;España;Andalucía;Almería;79.73;59.16;83.14;93.29
2020;8;España;Andalucía;Cádiz;84.96;67.49;89.66;93.4
2020;8;España;Andalucía;Córdoba;82.06;63.07;93.99;82.09
2020;8;España;Andalucía;Granada;81.34;62.41;85.36;92.15
2020;8;España;Andalucía;Huelva;76.47;47.61;85.75;93.76
2020;8;España;Andalucía;Jaén;89.33;72.34;95.47;95.95
2020;8;España;Andalucía;Málaga;75.65;60.52;88.92;63.27
2020;8;España;Andalucía;Sevilla;83.47;65.92;89.5;87.38
2020;8;España;Aragón;Huesca;85.13;68.44;91.97;88.04
2020;8;España;Aragón;Zaragoza;80.79;58.48;96.86;81.27
2020;8;España;Canarias;Las Palmas;85.77;70.37;93.87;85.99
2020;8;España;Canarias;Santa Cruz de Tenerife;84.72;66.21;96.54;83.56
2020;8;España;Cantabria;Cantabria;77.9;69.85;95.69;52.95
2020;8;España;Cataluña;Barcelona;75.71;50.82;83.09;89.92
2020;8;España;Cataluña;Girona;81.74;64.47;92.09;90.14
2020;8;España;Cataluña;Lleida;63.84;40.82;79.02;88.74
2020;8;España;Cataluña;Tarragona;71.91;66.81;70.46;80.32
2020;8;España;Comunidad Foral de Navarra;Navarra;76.53;62.95;89.72;89.28
2020;8;España;Comunidad de Madrid;Madrid;84.94;68.36;87.14;93.17
2020;8;España;Comunitat Valenciana;Alicante/Alacant;86.11;66.63;94.35;91.58
2020;8;España;Comunitat Valenciana;Castellón/Castelló;81.46;64.16;92.96;77.29
2020;8;España;Comunitat Valenciana;Valencia/València;82.73;65.56;90.62;89.78
2020;8;España;Extremadura;Cáceres;86.93;75.36;94.09;94.72
2020;8;España;Galicia;A Coruña;69.29;28.47;94.06;89.26
2020;8;España;Galicia;Pontevedra;83.76;67.74;95.94;90.6
2020;8;España;Illes Balears;Illes Balears;83.24;65.11;91.11;85.49
2020;8;España;La Rioja;La Rioja;77.35;57.46;88.83;73.86
2020;8;España;País Vasco;Bizkaia;83.19;68.74;91.87;90.31
2020;8;España;País Vasco;Gipuzkoa;80.74;64.43;90.23;77.36
2020;8;España;Principado de Asturias;Asturias;83.5;65.23;95;81.71
2020;8;España;Región de Murcia;Murcia;79.6;65.12;87.51;90.7
2020;8;Francia;Cataluña;Barcelona;71.05;53.74;87.37;78.54
2020;8;Francia;Comunidad de Madrid;Madrid;85.55;66.21;92.56;91.69
2020;8;Francia;Illes Balears;Illes Balears;78.27;51.77;95.29;92.98
2020;8;Francia;Principado de Asturias;Asturias;68.75;53.28;67.09;75.49
2020;8;Italia;Andalucía;Málaga;76.6;73.61;91.35;48.45
2020;8;Italia;Comunitat Valenciana;Castellón/Castelló;83.23;68.71;89.95;92.51
2020;8;Italia;Illes Balears;Illes Balears;85.95;72.57;94.35;88.79
2020;8;Reino Unido;Andalucía;Granada;76.5;47.85;96.76;85.52
2020;8;Reino Unido;Andalucía;Málaga;83.64;65.28;98.28;89.78
2020;8;Reino Unido;Canarias;Las Palmas;83.51;69.23;90.28;92.87
2020;8;Reino Unido;Canarias;Santa Cruz de Tenerife;81.78;60.03;92.65;92.74
2020;8;Reino Unido;Cantabria;Cantabria;86.96;78.05;92.95;89.5
2020;8;Reino Unido;Cataluña;Barcelona;76.52;55.24;92.86;92.96
2020;8;Reino Unido;Comunidad de Madrid;Madrid;84.9;70.57;94.08;91.19
2020;8;Reino Unido;Comunitat Valenciana;Alicante/Alacant;78.27;53.67;96.36;92.77
2020;8;Reino Unido;Comunitat Valenciana;Valencia/València;82;71.08;93.46;90.26
2020;8;Reino Unido;Illes Balears;Illes Balears;82.75;62.42;94.71;92.12
2020;8;Total;Andalucía;Almería;80.7;58.72;88.18;86.51
2020;8;Total;Andalucía;Cádiz;86.27;69.74;93.61;89.06
2020;8;Total;Andalucía;Córdoba;79.51;63.67;85.11;83.97
2020;8;Total;Andalucía;Granada;84.68;63.66;91.42;92.99
2020;8;Total;Andalucía;Huelva;85.09;65.17;93.55;89.89
2020;8;Total;Andalucía;Jaén;87.91;69.27;94.41;95.24
2020;8;Total;Andalucía;Málaga;85.14;69.46;94.75;83.5
2020;8;Total;Andalucía;Sevilla;85.18;65.99;92.64;90.35
2020;8;Total;Aragón;Huesca;85.57;68.75;91.43;90.07
2020;8;Total;Aragón;Teruel;84.59;79.05;78.48;89.32
2020;8;Total;Aragón;Zaragoza;84.02;63.58;97.24;87.14
2020;8;Total;Canarias;Las Palmas;84.6;69.62;95.99;79.65
2020;8;Total;Canarias;Santa Cruz de Tenerife;86.66;71.16;96.02;86.03
2020;8;Total;Cantabria;Cantabria;84.58;72.65;91.04;81.89
2020;8;Total;Castilla y León;Segovia;87.8;77.73;88.58;91.61
2020;8;Total;Cataluña;Barcelona;82.39;60.41;89.22;90.01
2020;8;Total;Cataluña;Girona;84.68;71.52;92.5;81.89
2020;8;Total;Cataluña;Lleida;82.73;68.57;89;81.85
2020;8;Total;Cataluña;Tarragona;83.31;70.06;86.53;85.32
2020;8;Total;Comunidad Foral de Navarra;Navarra;81.93;73.02;91.73;70
2020;8;Total;Comunidad de Madrid;Madrid;84.57;65.45;89.47;92.36
2020;8;Total;Comunitat Valenciana;Alicante/Alacant;85.41;69.57;95.96;83.02
2020;8;Total;Comunitat Valenciana;Castellón/Castelló;85.83;73.1;91.81;85.44
2020;8;Total;Comunitat Valenciana;Valencia/València;84.8;66.7;91.88;88.89
2020;8;Total;Extremadura;Badajoz;78.48;65.41;77.56;96.66
2020;8;Total;Extremadura;Cáceres;86.81;77.89;91.32;94.46
2020;8;Total;Galicia;A Coruña;82.5;61.63;94.81;84.35
2020;8;Total;Galicia;Lugo;83.18;75.44;93.61;69.86
2020;8;Total;Galicia;Ourense;84.11;64.09;97.41;82.64
2020;8;Total;Galicia;Pontevedra;84.88;70.62;94.74;81.07
2020;8;Total;Illes Balears;Illes Balears;86.12;70.46;95.44;85.4
2020;8;Total;La Rioja;La Rioja;81.03;66.87;91.66;73.87
2020;8;Total;País Vasco;Araba/Álava;80.83;54.14;90.02;95.35
2020;8;Total;País Vasco;Bizkaia;83.97;64.8;95.1;83.99
2020;8;Total;País Vasco;Gipuzkoa;77.02;70.17;95.74;48.97
2020;8;Total;Principado de Asturias;Asturias;84.58;70.37;95.71;79.02
2020;8;Total;Región de Murcia;Murcia;85.62;69.79;90.84;89.72
2020;9;España;Andalucía;Almería;80.75;54.31;90.02;89.81
2020;9;España;Andalucía;Cádiz;84.77;69.35;89.58;88.36
2020;9;España;Andalucía;Córdoba;85.89;68.07;89.69;94.24
2020;9;España;Andalucía;Granada;82.76;59.63;91.79;95.69
2020;9;España;Andalucía;Huelva;85.08;68.89;98.7;86.43
2020;9;España;Andalucía;Jaén;89.48;72.01;93.98;98.72
2020;9;España;Andalucía;Málaga;80.27;69.31;92.17;67.32
2020;9;España;Andalucía;Sevilla;79.44;59.26;89.09;91.17
2020;9;España;Aragón;Huesca;88.12;71.82;93.75;93.8
2020;9;España;Aragón;Zaragoza;88.06;74.61;95.46;88.16
2020;9;España;Canarias;Las Palmas;85.35;67.13;94.11;87.91
2020;9;España;Canarias;Santa Cruz de Tenerife;81.85;63.15;91.43;84.52
2020;9;España;Cantabria;Cantabria;74.27;68.81;95.15;43.71
2020;9;España;Cataluña;Barcelona;78.68;51.07;89.75;89.11
2020;9;España;Cataluña;Girona;78.4;63.02;89.62;83.96
2020;9;España;Cataluña;Lleida;73.81;50.02;89.47;89.84
2020;9;España;Cataluña;Tarragona;76.48;64.39;82.79;85.29
2020;9;España;Comunidad Foral de Navarra;Navarra;78.98;54.11;91.91;97.32
2020;9;España;Comunidad de Madrid;Madrid;85.19;67.05;87.68;95.1
2020;9;España;Comunitat Valenciana;Alicante/Alacant;85.82;67.36;95.32;88.05
2020;9;España;Comunitat Valenciana;Castellón/Castelló;83.23;71.39;89.59;84.5
2020;9;España;Comunitat Valenciana;Valencia/València;78.37;65.82;86.56;79.09
2020;9;España;Extremadura;Badajoz;65.49;71.3;60.97;80.62
2020;9;España;Extremadura;Cáceres;86.38;71.82;96.35;83.7
2020;9;España;Galicia;A Coruña;82.64;64.67;97.76;78.85
2020;9;España;Galicia;Pontevedra;84.1;70.07;92.06;94.63
2020;9;España;Illes Balears;Illes Balears;69.66;40.25;92.63;64.33
2020;9;España;La Rioja;La Rioja;83.2;62.43;87.38;97.65
2020;9;España;País Vasco;Bizkaia;83.07;73.76;89.29;88.96
2020;9;España;País Vasco;Gipuzkoa;80.38;63.36;89.45;81.68
2020;9;España;Principado de Asturias;Asturias;84.67;61.68;96.88;88.39
2020;9;España;Región de Murcia;Murcia;80.29;61.85;92.42;91.26
2020;9;Francia;Cataluña;Barcelona;74.77;52.38;80.28;93.49
2020;9;Francia;Comunidad de Madrid;Madrid;88.04;73.22;91.26;94.79
2020;9;Francia;Illes Balears;Illes Balears;83.92;74.22;92.34;94.29
2020;9;Italia;Andalucía;Granada;50.13;16.13;65.03;94.24
2020;9;Italia;Cataluña;Barcelona;80.55;76.44;91.26;60.94
